"date","bedrooms","bathrooms","sqft_living","floors","view","grade","sqft_above","sqft_basement","lat","long","sqft_living15","price"
2014-05-20,6,5.25,2860,2,0,7,2860,0,47.303,-122.221,1390,3e+05
2014-06-09,4,3.75,4060,2,0,10,4060,0,47.6051,-122.053,4020,1017100
2014-06-26,3,1,1310,1,0,7,960,350,47.2958,-122.285,1310,150000
2014-09-24,2,1.75,2320,1,0,7,1400,920,47.5468,-122.386,1420,400950
2015-01-21,4,2.25,2210,2,0,9,2210,0,47.6475,-122.07,2330,620000
2014-08-18,4,2.75,2090,1.5,0,8,1680,410,47.4333,-122.347,1990,449000
2014-07-28,4,2.5,2240,1,2,7,1250,990,47.6818,-122.311,1380,630000
2015-04-14,2,1,1180,1,0,6,1180,0,47.7475,-122.342,1180,336000
2014-06-05,4,1.75,1560,1,0,7,1560,0,47.3384,-122.164,2460,299950
2015-03-09,4,2,1970,1,0,8,1350,620,47.765,-122.335,1980,352500
2014-10-16,2,1,840,1,0,6,840,0,47.484,-122.211,1480,150000
2015-04-24,2,1,840,1,0,6,840,0,47.484,-122.211,1480,175000
2014-07-31,3,2,1830,1,0,8,1830,0,47.3066,-122.394,2490,305000
2014-07-15,3,1.5,1800,1,0,7,1200,600,47.6858,-122.385,1580,607500
2014-11-18,2,1,1250,1,0,7,950,300,47.6959,-122.365,1290,505000
2014-10-27,3,1.75,2440,1,0,7,1220,1220,47.4118,-122.314,1650,280500
2014-07-31,3,2.5,2910,2,2,10,2910,0,47.4602,-122.152,2680,610000
2014-08-12,5,2.75,3060,2,0,8,3060,0,47.3809,-122.098,2590,381000
2014-05-22,5,2.25,2230,1,0,8,1320,910,47.7466,-122.076,2080,482000
2014-10-22,3,1,1270,1,0,7,1270,0,47.7279,-122.192,1480,379950
2014-06-23,3,2.25,1580,1,0,7,1180,400,47.6365,-121.972,1580,425000
2014-09-10,4,2.25,2570,2,0,8,2570,0,47.6555,-122.042,2390,580000
2015-03-30,2,1,860,1,0,7,860,0,47.6021,-122.202,1740,605000
2014-05-20,1,1,820,1,0,8,760,60,47.5472,-122.372,1770,194000
2015-04-01,4,2.25,2090,2,0,8,2090,0,47.6364,-122.03,1850,546200
2015-04-03,3,1.75,1860,1,0,7,1240,620,47.4913,-122.143,1940,315000
2014-12-17,3,1.5,900,1.5,0,6,900,0,47.5751,-122.393,1000,465000
2014-10-01,2,1,1160,1,0,6,580,580,47.3537,-121.939,1160,330000
2014-08-08,4,2.75,3100,2,0,10,3100,0,47.6859,-122.109,3140,795000
2014-08-26,4,2.25,2300,1,0,7,1280,1020,47.4576,-122.16,1640,265000
2015-05-05,3,1,1130,1,0,6,1130,0,47.4952,-122.34,1190,126500
2014-08-05,4,2.5,2920,2,0,9,2920,0,47.7036,-122.125,3020,760000
2014-09-03,2,1.25,1230,2,0,9,1050,180,47.6193,-122.304,1100,540000
2014-05-19,5,2.75,2190,1,0,7,1370,820,47.7762,-122.257,2280,446000
2015-03-26,1,0.75,850,1,2,6,850,0,47.7654,-121.48,900,170000
2014-10-23,3,2.5,1500,1,0,7,1000,500,47.7236,-122.174,1840,379000
2014-06-20,4,2.75,3150,2,0,9,3150,0,47.5979,-121.974,3200,8e+05
2015-03-16,3,1,1300,1,0,7,1300,0,47.3427,-122.087,1260,260000
2015-03-10,5,2.5,3160,1,0,7,1580,1580,47.5735,-122.208,2440,820000
2015-04-14,3,1.75,2070,1,3,7,2070,0,47.2853,-122.008,1820,449950
2014-09-02,3,2.25,1790,1,0,7,1220,570,47.7184,-122.226,2040,392000
2015-04-22,3,2.5,1650,2,0,8,1650,0,47.5997,-122.016,1650,465000
2014-08-22,4,2.5,2070,1,0,7,1230,840,47.6958,-122.12,1770,449950
2015-04-28,3,1.5,1580,1.5,0,7,1180,400,47.6931,-122.352,1580,520000
2014-08-28,4,2.25,2170,1,0,8,1420,750,47.6219,-122.109,2390,546800
2015-03-24,4,2.75,2220,1,0,7,1560,660,47.6381,-122.205,2500,825000
2015-04-22,3,1.75,1440,1,0,7,1440,0,47.743,-122.328,1950,337000
2014-06-11,2,1,720,1,0,6,720,0,47.7003,-122.362,1200,333000
2014-11-11,2,2,1120,2,0,8,760,360,47.5788,-122.41,1120,380000
2015-04-28,3,2.5,1970,2,0,8,1970,0,47.2674,-122.306,1970,280000
2014-11-20,3,1.5,1420,1,0,6,1420,0,47.1948,-121.999,1090,202000
2015-04-27,4,2.5,2250,2,0,8,2250,0,47.5973,-122.034,2290,585000
2014-11-04,4,2,2630,1,1,8,1330,1300,47.4841,-122.19,1900,435000
2014-09-24,2,2.25,1280,2,0,7,1280,0,47.5939,-122.302,1250,364000
2014-05-14,3,1,1260,1,0,6,1260,0,47.7,-122.299,2100,3e+05
2015-03-17,2,1.75,1930,1,0,8,1930,0,47.7196,-122.022,1670,558000
2014-08-11,1,1.5,1048,1,0,7,1048,0,47.4759,-122.212,950,199950
2014-08-27,3,2.25,1640,1,0,8,1640,0,47.5484,-122.172,2110,515000
2014-11-07,4,2.5,2380,2,0,8,2380,0,47.5382,-122.391,1370,590000
2014-07-23,4,2,2530,1,0,8,2220,310,47.613,-122.167,2500,813500
2015-04-23,4,2.5,2700,2,0,8,2700,0,47.6934,-122.161,1540,725000
2015-04-28,3,2.25,2330,1.5,0,8,2330,0,47.631,-122.061,2050,490000
2014-08-27,3,2.25,2160,2,0,7,2160,0,47.1927,-122.011,1970,277000
2014-05-09,4,1.5,1470,1,0,7,1470,0,47.3458,-121.948,1810,325000
2014-09-25,4,2.5,2280,2,0,8,2280,0,47.6883,-122.168,1660,649800
2014-07-23,3,1,1280,1.5,0,7,1280,0,47.6029,-122.307,1320,425000
2015-03-29,2,1,850,1,0,7,850,0,47.6926,-122.365,980,460000
2014-08-05,3,3.25,4610,2,0,9,4610,0,47.6217,-122.021,2900,750000
2014-07-10,5,2.5,2690,1,0,8,1790,900,47.7708,-122.362,2670,469000
2014-06-10,4,1.75,2440,1,0,8,1340,1100,47.6823,-122.371,2170,566000
2014-05-02,3,2.5,1930,2,0,8,1930,0,47.4938,-122.161,2290,407500
2014-10-28,2,1,800,1,0,6,800,0,47.7171,-122.307,1470,353500
2014-05-08,3,2.25,2430,1,0,8,2430,0,47.4749,-122.092,2800,524000
2014-08-22,4,2.5,1990,2,0,7,1990,0,47.3125,-121.998,1500,264950
2014-10-28,3,2.5,2550,2,0,9,2550,0,47.739,-122.203,2550,547500
2014-11-17,3,2.25,1370,2,0,7,1370,0,47.3504,-122.035,1400,264500
2014-05-20,3,2,2020,1,0,7,1020,1000,47.5866,-122.118,1670,507500
2014-10-08,3,3.5,1560,2,0,8,1180,380,47.5812,-122.403,1550,560000
2014-12-16,5,4,5610,2,0,11,4090,1520,47.7239,-122.092,3860,995000
2015-03-24,6,2,3560,2.5,2,9,3560,0,47.6056,-122.311,2130,835000
2014-06-26,3,1.5,2120,1,0,8,1220,900,47.5658,-122.318,1620,440000
2014-07-28,3,2.5,2920,1,2,8,1460,1460,47.642,-122.405,2380,1015000
2014-05-23,2,1,1340,1,2,7,1340,0,47.5094,-122.244,2550,3e+05
2014-12-10,3,1,1230,1.5,0,6,1230,0,47.6941,-122.365,1230,125000
2014-11-05,4,3.5,2840,2,0,10,1920,920,47.5543,-122.268,1300,986000
2014-08-12,4,2.5,2080,1,0,7,1680,400,47.5107,-122.257,1270,315000
2014-08-12,4,2.5,2070,2,0,7,2070,0,47.3968,-122.171,2130,320000
2014-12-04,4,3.25,4010,2,0,11,4010,0,47.5229,-122.152,3980,972000
2014-09-09,3,2.5,2190,1,0,7,1540,650,47.5419,-122.214,2880,760000
2014-09-03,4,3,1730,2,0,6,1730,0,47.4738,-122.264,1500,265000
2014-11-18,2,1,1250,1,0,7,1250,0,47.5318,-122.379,1180,355000
2014-08-27,3,1,1300,1,0,6,1300,0,47.5435,-122.359,1210,3e+05
2014-08-26,5,2.5,2080,1,0,7,1460,620,47.7334,-122.168,1840,474950
2014-08-27,4,2,2180,2,0,7,2180,0,47.698,-121.92,1880,470000
2014-11-25,3,1,1630,1,0,7,1630,0,47.6576,-122.186,1880,437500
2014-10-28,2,1.5,1840,1,0,8,1040,800,47.6808,-122.38,1290,520000
2014-11-17,2,1,1370,1,0,6,1370,0,47.4224,-122.293,1330,237600
2014-07-11,2,1,950,1,0,8,950,0,47.3793,-122.321,1080,162950
2014-11-11,3,1.75,1690,1,0,8,1690,0,47.5247,-121.926,1270,457000
2014-08-08,3,2.5,1780,1,0,8,1210,570,47.5574,-122.149,2310,635000
2014-05-30,4,3,2840,1.5,0,8,2060,780,47.5683,-122.283,1840,735000
2014-09-18,2,2.5,2000,2,4,9,2000,0,47.7056,-122.223,2510,910000
2014-10-21,3,3.25,1570,2,0,8,1290,280,47.548,-122.375,1570,346500
2014-09-05,4,2.5,2370,1,0,9,1630,740,47.6222,-122.034,2440,655000
2014-11-10,3,1.75,1610,1,0,7,1610,0,47.5659,-121.863,2220,425000
2015-02-17,3,1,1300,1,0,6,1300,0,47.2921,-122.215,1300,137000
2014-07-15,3,2.5,2620,2,0,9,2620,0,47.7378,-122.218,2560,557500
2014-05-09,4,2.25,3060,2,0,8,3060,0,47.3397,-121.918,2090,415000
2014-06-20,5,2.25,2780,2,0,9,2780,0,47.6134,-122.152,2740,830000
2015-04-15,4,3,4270,2,0,11,4270,0,47.7711,-122.048,3760,949000
2014-10-14,3,1,1310,1,0,7,1310,0,47.6826,-122.096,1010,420000
2015-04-03,2,1,1100,1,0,7,1100,0,47.7235,-122.326,1920,353000
2014-09-04,3,1.75,1480,1.5,0,8,1480,0,47.7192,-121.932,1480,560000
2014-05-02,3,2.5,1270,3,0,8,1270,0,47.6697,-122.392,1320,445700
2014-07-17,4,1,1270,1.5,0,7,1270,0,47.5441,-122.273,1300,226000
2014-12-05,3,1,890,1,0,7,890,0,47.5398,-122.178,1270,358000
2015-03-05,3,1.75,1480,1,0,7,740,740,47.5718,-122.136,1600,501000
2015-03-21,4,2.5,3240,1,0,9,1840,1400,47.7731,-122.282,2290,609000
2014-07-09,4,3.25,4280,2,0,10,3050,1230,47.3017,-122.127,2820,734950
2014-06-13,5,2.5,3210,1,0,8,1830,1380,47.6205,-122.148,2450,725000
2014-08-11,3,2.25,1870,1,0,7,1390,480,47.734,-122.174,1830,350500
2014-06-02,5,2.5,3990,1,0,8,1990,2000,47.6236,-122.299,2090,610000
2014-11-06,2,1,1160,1,0,7,910,250,47.6723,-122.266,1220,605125
2015-04-21,3,2.25,1850,2,0,8,1850,0,47.6486,-122.035,2390,550000
2014-10-07,2,1.75,1060,2,0,7,760,300,47.5426,-122.388,1060,335000
2014-12-31,3,2,1100,1,0,7,1100,0,47.7304,-122.231,1510,397000
2014-11-24,3,2,1190,1,0,7,1190,0,47.314,-122,1700,240000
2014-09-26,3,2,1030,1,0,7,1030,0,47.3463,-122.308,1300,240000
2014-11-20,2,1.5,1140,1,0,7,1140,0,47.7354,-122.219,2140,262500
2014-09-22,3,1.5,2260,1,0,7,1200,1060,47.6756,-122.348,1950,440000
2015-03-23,3,1,1140,1.5,0,6,1140,0,47.7093,-121.364,1140,160000
2014-06-11,4,1,1860,1.5,0,7,1860,0,47.6251,-122.3,1800,427000
2014-07-01,4,3.5,4080,2,0,9,4080,0,47.6818,-122.023,3920,920000
2014-11-24,4,2.5,2870,2,0,9,2870,0,47.7568,-122.05,2700,480000
2014-05-05,4,1.75,2300,1,0,9,1960,340,47.6331,-122.094,2840,615000
2014-08-22,3,2,2230,1.5,0,7,1290,940,47.645,-122.386,1650,736500
2014-11-19,3,2.5,1920,2.5,0,8,1600,320,47.5901,-122.388,1650,542500
2015-03-19,2,1,700,1,0,6,700,0,47.4927,-122.172,1040,191000
2014-07-18,4,2.5,2740,2,0,8,2740,0,47.6315,-122.028,2310,730000
2014-06-04,1,1,650,1,0,5,650,0,47.3721,-122.159,1630,129000
2014-07-09,3,1.5,1500,1,0,7,1500,0,47.468,-122.163,1500,284000
2015-03-21,3,2.5,2490,2,0,9,2490,0,47.6298,-122.022,2710,645000
2014-06-24,3,1.5,1330,1,0,7,1330,0,47.3103,-122.366,1500,218000
2014-10-09,4,3.5,3190,2,2,8,2120,1070,47.7082,-122.221,2550,675000
2014-12-29,3,2.5,1590,2,0,7,1110,480,47.6855,-122.321,1590,575000
2014-10-30,2,1,830,1,0,6,830,0,47.7339,-122.339,1150,225000
2015-04-08,3,2.25,1810,2,0,8,1810,0,47.6882,-122.171,1760,626000
2015-03-19,4,2.5,2910,2,0,9,2910,0,47.4714,-122.273,1730,499950
2014-05-13,4,1.75,2180,1,0,7,1090,1090,47.7516,-122.294,2000,405000
2014-10-29,3,1,1090,1,0,6,1090,0,47.3161,-122.182,1030,152500
2014-07-16,4,2.5,2160,2,0,8,2160,0,47.4111,-122.2,2020,325000
2014-05-29,3,1,2110,1,0,7,1110,1000,47.688,-122.168,1360,475300
2015-04-08,3,1.75,2180,1,0,7,1210,970,47.5251,-122.37,2140,485000
2015-04-12,3,2.5,2100,2,0,7,1500,600,47.614,-122.294,1750,720000
2014-05-15,3,1.75,1410,1,0,7,1410,0,47.7183,-122.353,1410,465000
2014-06-04,3,1.5,1020,1,0,7,920,100,47.695,-122.301,1620,489000
2015-01-08,3,2.25,2090,1,0,7,1280,810,47.3951,-122.172,1800,288000
2014-08-08,3,1.75,1350,1,0,7,1350,0,47.1981,-122.003,1690,225000
2015-04-21,3,1.75,2650,1,1,8,2240,410,47.4909,-122.363,2650,499000
2014-11-11,5,3,3520,2,0,8,2100,1420,47.4658,-122.007,3000,632000
2014-06-13,3,2.5,2040,2,0,8,2040,0,47.6365,-122.108,2230,580000
2015-04-23,4,1.5,2340,2,0,8,2100,240,47.6065,-122.291,2320,730000
2015-03-27,4,2.25,1770,2,0,7,1770,0,47.4192,-122.202,1770,325000
2015-04-15,3,1.75,1100,1,0,7,1100,0,47.5368,-122.173,1100,421000
2015-01-20,3,2.5,1490,2,0,8,1490,0,47.4915,-122.155,1310,316000
2014-08-04,2,1,1460,1,0,6,880,580,47.6774,-122.361,1540,415000
2014-09-22,3,2.25,1350,2,0,7,1350,0,47.6824,-122.036,1650,401000
2015-02-24,3,0.75,1030,1,0,5,1030,0,47.3877,-122.236,1140,229950
2015-03-30,3,1.75,1820,1,0,8,1820,0,47.6243,-122.094,2670,539950
2014-06-05,3,2,1170,1,0,6,1170,0,47.5181,-122.364,1180,335000
2014-07-07,3,2.5,1450,2,0,7,1450,0,47.532,-121.85,1970,339000
2014-10-20,4,1.75,2200,1,0,7,1100,1100,47.7481,-122.353,1940,414950
2014-12-02,4,2,1610,1,0,8,1610,0,47.6011,-122.192,1930,650000
2014-12-03,3,2.5,2690,2,0,8,2690,0,47.6462,-121.904,2370,445000
2015-03-20,3,2.25,1850,2,0,9,1850,0,47.3146,-122.379,2360,295000
2015-04-13,4,2.25,2250,2,0,9,2010,240,47.643,-122.37,1910,975000
2014-12-19,3,1.5,1580,1,0,7,1580,0,47.4423,-122.193,1650,296500
2014-10-21,4,2.75,2030,1,0,8,1550,480,47.752,-122.073,2510,440000
2014-12-29,5,1.5,1890,1,0,7,1890,0,47.7196,-122.197,1670,420000
2014-07-23,3,2.5,2140,2,0,8,2140,0,47.3289,-122.204,2180,302000
2015-04-09,4,1.75,1770,1,0,8,1770,0,47.4265,-122.163,2030,350000
2014-06-26,3,1.75,3320,1.5,3,8,2260,1060,47.2407,-121.953,2960,667000
2015-05-13,3,2,1640,1,0,7,910,730,47.6546,-122.344,1670,645000
2014-11-11,4,2.75,1820,1,0,7,1220,600,47.5204,-122.205,1630,430000
2014-05-13,4,1,1410,1,0,7,810,600,47.566,-122.373,1500,413000
2014-12-01,3,1,1240,1,0,7,1240,0,47.6775,-122.168,1240,420000
2014-10-29,3,2.25,1780,1,0,7,1230,550,47.6977,-122.126,1780,495000
2015-04-26,4,2.5,3570,2,0,10,3570,0,47.5617,-122.03,3510,965000
2014-12-01,4,2.5,1900,1,0,8,1200,700,47.7289,-122.335,1950,5e+05
2014-10-01,3,1,1010,1.5,0,7,1010,0,47.6438,-122.357,1960,636100
2014-06-03,4,2.5,2870,2,0,9,2870,0,47.5632,-122.017,2560,720000
2015-05-04,3,1.75,1620,1,0,8,1340,280,47.3321,-122.323,2076,298000
2014-07-29,2,1.75,1480,1,0,6,740,740,47.6916,-122.38,1060,409000
2014-12-26,4,2.5,2650,2,0,9,2650,0,47.3515,-122.164,2760,370000
2014-07-25,5,1,1410,1,0,7,1410,0,47.3054,-122.369,1200,230000
2015-03-24,3,2,1360,1,0,7,1360,0,47.7365,-122.324,1300,290000
2015-02-19,4,2.25,2930,1,0,8,1560,1370,47.3103,-122.382,2800,420000
2014-07-22,4,2.5,3500,2,2,10,3500,0,47.5533,-122.093,3820,917000
2014-06-25,5,3.25,3160,2,2,10,2180,980,47.6464,-122.405,3160,957000
2014-07-01,3,2.25,1710,2,0,7,1710,0,47.6198,-122.053,1680,482000
2014-11-21,3,1.75,2180,2,0,9,2180,0,47.4831,-121.767,2300,488000
2014-10-17,5,2.5,2870,2,0,9,2870,0,47.5463,-122.182,2870,760369
2014-06-04,2,1,1500,1,0,8,1500,0,47.4727,-122.281,1700,170000
2015-04-29,3,2.5,2120,1,0,8,1230,890,47.5621,-122.135,2690,625000
2014-12-02,3,1.5,1590,1,0,7,1080,510,47.73,-122.191,1590,357000
2015-04-07,3,2.25,1830,1,0,8,1350,480,47.6336,-122.025,1920,583000
2014-08-20,3,2,1210,1,0,7,1210,0,47.4849,-122.303,1360,173250
2014-07-16,4,2,1590,1.5,0,7,1590,0,47.7273,-122.332,1400,414050
2014-06-18,3,1.75,1050,1.5,0,6,950,100,47.5715,-122.394,1360,4e+05
2015-03-27,3,2,1550,1.5,0,8,1550,0,47.606,-122.056,2400,537000
2014-06-06,4,2.25,2070,2,0,7,2070,0,47.727,-122.217,2080,465000
2014-08-18,3,2.25,1740,1,0,8,1740,0,47.5138,-122.173,2100,425000
2014-11-18,4,2,1700,1,0,6,1080,620,47.6289,-122.108,2070,445000
2014-12-11,2,1,1200,1,0,6,1200,0,47.3277,-122.349,1040,179950
2015-04-21,3,2.5,1710,2,0,7,1710,0,47.2778,-122.298,1720,275000
2014-07-15,4,2.5,1840,2,0,7,1840,0,47.2649,-122.242,1430,190000
2014-05-06,3,1.75,1900,1,0,7,1280,620,47.5549,-122.292,1330,385000
2015-04-29,4,1,2300,1,0,6,1220,1080,47.5671,-121.89,1200,303000
2015-01-05,3,1,970,1,0,6,970,0,47.4688,-122.163,1230,165000
2015-04-30,2,2,1270,1,0,6,1270,0,47.6729,-122.363,2190,6e+05
2014-07-18,3,2.25,3130,2,0,8,3130,0,47.5462,-122.085,3130,710000
2015-03-27,5,3.25,4230,2,0,10,2720,1510,47.6375,-122.015,3280,875000
2014-09-02,3,2.5,1480,2,0,7,1480,0,47.3293,-122.001,1810,269950
2014-05-02,4,2.5,3310,2,0,9,3310,0,47.7232,-122.131,3350,838000
2014-05-23,4,2,1590,1,0,7,1590,0,47.6406,-122.317,2370,670500
2015-02-12,4,1.5,1690,1,0,7,1290,400,47.7438,-122.329,1780,420000
2014-09-13,3,1.5,1690,1,0,7,1430,260,47.356,-122.189,1930,370000
2014-06-24,3,1.75,1500,1,0,7,1500,0,47.7748,-122.337,1650,360000
2014-10-03,4,2.5,2320,2,0,8,2320,0,47.7326,-122.226,2260,562500
2014-08-18,3,2.5,3300,1,0,8,1650,1650,47.4113,-122.315,1950,360500
2014-05-21,3,2.25,1445,2,0,7,1300,145,47.5342,-122.072,1410,389999
2014-08-27,4,3,1890,1,0,7,1270,620,47.5221,-122.044,1900,450000
2015-03-03,4,2,1760,1,0,7,1060,700,47.3258,-122.323,1280,247500
2015-02-19,3,1,1050,1,0,5,1050,0,47.4933,-122.338,1410,208000
2014-12-26,3,2.5,1980,2,0,7,1980,0,47.7257,-122.172,2060,455000
2014-11-10,4,1.75,2120,1,0,7,1060,1060,47.7172,-122.361,1530,379400
2014-12-30,3,1.5,760,1,0,6,760,0,47.5295,-121.829,980,190000
2014-08-21,3,1,1300,1,0,7,1300,0,47.64,-121.966,1600,326188
2014-05-22,2,2.5,1160,2,0,7,1160,0,47.5264,-122.366,1380,168000
2014-05-16,4,2.5,2340,2,0,8,2340,0,47.3781,-122.03,2980,314000
2014-05-02,4,2.75,2710,2,0,9,2710,0,47.4634,-121.987,2390,630000
2015-03-16,3,1.75,1440,1,0,7,1440,0,47.6008,-122.118,1340,550000
2014-06-30,4,2.25,1980,2,0,8,1980,0,47.647,-122.064,2100,530000
2015-02-06,3,1.75,1680,1,0,7,1680,0,47.6556,-122.193,3340,637500
2015-04-28,3,2.5,1390,2,0,8,1390,0,47.566,-122.366,1390,4e+05
2014-06-10,5,2.75,3100,2,2,8,3100,0,47.7188,-122.281,2120,7e+05
2014-11-14,3,2.5,1680,2,0,7,1680,0,47.1952,-121.986,1580,272000
2015-04-17,4,2.5,2710,2,0,8,2710,0,47.5383,-121.878,2870,6e+05
2015-04-02,2,1,840,1.5,0,7,840,0,47.5513,-122.394,1310,450600
2014-10-28,3,2.25,2090,2,2,10,2090,0,47.5287,-122.385,1940,550000
2015-01-23,3,1,1120,1,0,6,1120,0,47.2051,-122.006,1250,225000
2015-02-18,3,1.5,1210,1,0,6,1210,0,47.3615,-122.087,1120,132825
2015-04-30,3,1.5,1210,1,0,6,1210,0,47.3615,-122.087,1120,219950
2014-05-28,5,2,1940,1,0,7,970,970,47.6875,-122.287,1700,580000
2014-07-22,3,1.75,1930,1,2,7,1300,630,47.6751,-121.993,2860,568000
2015-04-02,3,1.75,1270,1,0,7,1030,240,47.737,-122.225,1630,406000
2014-07-16,3,1.75,1680,1.5,0,7,1170,510,47.6849,-122.367,1080,469000
2014-06-10,3,2.5,2090,2,0,8,2090,0,47.4947,-122.174,2040,415000
2014-12-08,3,1.5,1000,1,0,7,1000,0,47.5643,-122.138,1520,390000
2015-04-15,3,1.75,1350,1,0,8,1350,0,47.3334,-122.298,1520,251000
2015-03-12,3,2.5,3280,2,1,9,2440,840,47.5219,-122.38,1770,750000
2015-04-07,4,2.5,2390,2,0,9,1760,630,47.6144,-122.283,1940,845000
2014-10-10,3,1.5,1860,1,0,7,1860,0,47.484,-122.111,1860,350000
2015-02-25,3,1,1380,1,0,7,790,590,47.7049,-122.339,1509,322000
2015-05-07,4,2.25,3070,2,0,8,2740,330,47.7638,-122.196,2580,664500
2015-01-07,3,1.75,2190,1.5,2,8,2190,0,47.643,-122.355,2190,988000
2014-07-06,2,1.75,1990,1,0,7,1090,900,47.6889,-122.342,1270,625000
2014-05-06,2,1,930,1,2,6,930,0,47.5699,-122.164,2800,675000
2015-04-07,3,1.75,2070,1,0,7,1420,650,47.522,-122.05,2150,503000
2014-05-09,4,2.25,2170,1,2,8,1270,900,47.4394,-122.338,2080,431000
2014-11-26,3,1.75,1910,1,0,7,1290,620,47.4185,-122.207,1590,250000
2014-06-05,4,2.5,2100,2,0,8,2100,0,47.3901,-122.174,2100,268500
2015-03-26,6,3.25,3560,2,4,9,3560,0,47.7602,-122.372,3560,1070000
2014-05-29,4,2.5,2290,2,0,7,2290,0,47.4753,-122.172,1710,295000
2014-07-25,3,2.25,2130,1,0,8,1590,540,47.5423,-122.215,2700,780000
2015-04-28,3,2.5,2160,2,0,8,2160,0,47.4166,-122.183,1990,354000
2014-08-18,2,1,860,1,0,6,860,0,47.7206,-122.35,1270,305000
2015-04-01,5,2.75,2880,2,0,8,2880,0,47.7048,-122.109,2940,733000
2014-09-16,4,2.75,2100,1,0,8,1720,380,47.6006,-122.194,2390,640000
2015-04-17,4,2.5,2360,1,2,8,1630,730,47.5889,-122.249,2140,840000
2015-03-26,3,1,1560,1,0,8,1140,420,47.7261,-122.364,2130,525000
2014-05-14,4,2.75,1680,1,0,7,1680,0,47.6557,-122.127,2400,625000
2014-06-17,3,2,1380,3,0,8,1380,0,47.6074,-122.305,1480,350000
2014-06-16,4,2.75,2610,3,0,8,1910,700,47.6901,-122.357,1470,650000
2014-10-23,2,1,870,1,2,7,870,0,47.5682,-122.374,1690,435000
2014-06-26,3,1,1210,1,1,8,1210,0,47.5728,-122.179,1580,660000
2015-03-02,3,1,1150,1,0,6,1150,0,47.6614,-122.056,1490,350000
2015-03-25,3,2.5,3110,1,2,8,1560,1550,47.5331,-122.353,2060,435000
2014-06-03,6,1.5,2550,1,0,8,1750,800,47.3222,-122.362,2010,375900
2014-11-24,3,3,2430,1,0,8,2150,280,47.2579,-122.312,1670,272000
2015-01-15,3,1.75,1460,1,0,7,1040,420,47.3035,-122.382,1310,233000
2014-09-16,4,1.5,1330,1.5,2,7,1330,0,47.5681,-122.384,1360,5e+05
2015-04-02,4,1.75,2040,1,0,8,1440,600,47.7611,-122.298,1910,540000
2014-07-01,3,2.5,2375,2,0,9,2375,0,47.6627,-122.086,2095,712000
2014-09-25,4,2.5,2480,2,0,7,2480,0,47.4998,-122.15,2950,425000
2014-08-05,3,1.75,1580,1,0,7,790,790,47.4807,-122.29,1330,242000
2014-07-03,5,3.25,2740,1,0,7,1390,1350,47.7645,-122.197,2150,515000
2014-07-08,4,1.75,1920,2,0,7,1920,0,47.5381,-122.177,1310,415000
2014-12-10,3,2.75,2200,1,3,8,1570,630,47.3438,-122.323,2680,375000
2014-10-27,3,1,910,1,0,7,910,0,47.3337,-122.275,1530,182500
2015-03-23,3,1.5,1860,1,0,7,1240,620,47.3962,-122.309,2240,310000
2014-10-27,3,1.75,1510,1,0,7,1060,450,47.5535,-122.39,1610,360000
2015-04-08,4,3.5,3920,2,0,9,3920,0,47.6797,-122.025,3920,889000
2015-04-10,2,1,1330,1,0,7,1330,0,47.6866,-122.372,1900,450500
2015-04-22,4,2.25,1964,2,0,9,1964,0,47.3594,-122.201,1757,342000
2014-07-14,3,2,1520,1,0,8,1520,0,47.7753,-122.375,1800,413000
2014-05-27,5,4,3720,2,0,10,3720,0,47.5956,-122.026,4100,960000
2014-09-05,2,1,770,1,0,7,770,0,47.762,-122.321,1060,180000
2014-06-18,4,2.5,3210,2,0,10,3210,0,47.6073,-122.062,3280,770000
2014-08-13,3,1.75,1070,1,0,7,1070,0,47.3129,-122.023,1280,224400
2015-04-30,3,1.5,1430,1,0,7,1430,0,47.4454,-122.289,1080,280000
2015-03-19,3,2.5,1670,2,0,8,1670,0,47.531,-122.047,1670,5e+05
2015-02-03,2,1,710,1,0,6,710,0,47.4811,-122.339,1230,153000
2014-06-13,3,2.25,1920,1,0,7,1060,860,47.7067,-122.352,1580,385000
2014-08-19,2,1,750,1,0,7,750,0,47.7017,-122.36,1050,325000
2015-04-09,4,3,2210,2,0,7,2210,0,47.2959,-122.225,890,315000
2014-06-17,4,2.5,1660,2,0,7,1660,0,47.3635,-122.188,1580,294999
2014-10-27,3,1.75,1910,1.5,0,8,1910,0,47.3095,-122.283,1820,175000
2015-04-06,3,1.75,1910,1.5,0,8,1910,0,47.3095,-122.283,1820,299000
2015-02-09,2,1,780,1,0,6,780,0,47.4816,-122.322,1670,146000
2014-11-05,3,2.25,1650,1,0,7,1500,150,47.7757,-122.35,1420,290000
2014-05-29,2,1,810,1,0,6,810,0,47.5614,-122.27,1040,367500
2015-03-27,4,2.5,2750,2,0,8,2750,0,47.7298,-121.972,2500,535000
2014-08-05,3,2.5,1650,2,0,7,1650,0,47.6553,-121.913,1630,334999
2014-08-21,3,1.75,1960,1,0,7,1080,880,47.6535,-122.397,1720,655000
2015-03-21,4,2.25,2230,1,0,7,1300,930,47.7691,-122.167,2090,480000
2015-04-21,3,1.5,1280,1,0,7,850,430,47.5509,-122.377,1280,465000
2014-05-08,3,2,1240,1,0,7,1240,0,47.449,-122.155,1480,297950
2015-04-15,3,2,1860,1.5,0,7,1110,750,47.6102,-122.296,1680,590000
